0.299,-0.10934,10,0.05
0.3,-0.11074,10,0.05
0.301,-0.11213,10,0.05
0.302,-0.11348,10,0.05
0.303,-0.11481,10,0.05
0.304,-0.11611,10,0.05
0.305,-0.11739,10,0.05
0.306,-0.11863,10,0.05
0.307,-0.11984,10,0.05
0.308,-0.12102,10,0.05
0.309,-0.12217,10,0.05
0.31,-0.12329,10,0.05
0.311,-0.12438,10,0.05
0.312,-0.12544,10,0.05
0.313,-0.12647,10,0.05
0.314,-0.12748,10,0.05
0.315,-0.12845,10,0.05
0.316,-0.1294,10,0.05
0.317,-0.13033,10,0.05
0.318,-0.13124,10,0.05
0.319,-0.13212,10,0.05
0.32,-0.13298,10,0.05
0.321,-0.13382,10,0.05
0.322,-0.13463,10,0.05
0.323,-0.13543,10,0.05
0.324,-0.1362,10,0.05
0.325,-0.13694,10,0.05
0.326,-0.13766,10,0.05
0.327,-0.13836,10,0.05
0.328,-0.13903,10,0.05
0.329,-0.13967,10,0.05
0.33,-0.14028,10,0.05
0.331,-0.14086,10,0.05
0.332,-0.14141,10,0.05
0.333,-0.14193,10,0.05
0.334,-0.14242,10,0.05
0.335,-0.14287,10,0.05
0.336,-0.14329,10,0.05
0.337,-0.14369,10,0.05
0.338,-0.14405,10,0.05
0.339,-0.14437,10,0.05
0.34,-0.14467,10,0.05
0.341,-0.14494,10,0.05
0.342,-0.14518,10,0.05
0.343,-0.14539,10,0.05
0.344,-0.14558,10,0.05
0.345,-0.14574,10,0.05
0.346,-0.14588,10,0.05
0.347,-0.14599,10,0.05
0.348,-0.14607,10,0.05
0.349,-0.14613,10,0.05
0.35,-0.14617,10,0.05
0.351,-0.14619,10,0.05
0.352,-0.14617,10,0.05
0.353,-0.14614,10,0.05
0.354,-0.14607,10,0.05
0.355,-0.14598,10,0.05
0.356,-0.14586,10,0.05
0.357,-0.14572,10,0.05
0.358,-0.14554,10,0.05
0.359,-0.14534,10,0.05
0.36,-0.1451,10,0.05
0.361,-0.14483,10,0.05
0.362,-0.14454,10,0.05
0.363,-0.14421,10,0.05
0.364,-0.14385,10,0.05
0.365,-0.14347,10,0.05
0.366,-0.14305,10,0.05
0.367,-0.1426,10,0.05
0.368,-0.14213,10,0.05
0.369,-0.14163,10,0.05
0.37,-0.1411,10,0.05
0.371,-0.14055,10,0.05
0.372,-0.13997,10,0.05
0.373,-0.13936,10,0.05
0.374,-0.13874,10,0.05
0.375,-0.13809,10,0.05
0.376,-0.13742,10,0.05
0.377,-0.13672,10,0.05
0.378,-0.136,10,0.05
0.379,-0.13526,10,0.05
0.38,-0.13449,10,0.05
0.381,-0.1337,10,0.05
0.382,-0.13289,10,0.05
0.383,-0.13205,10,0.05
0.384,-0.13119,10,0.05
0.385,-0.1303,10,0.05
0.386,-0.12939,10,0.05
0.387,-0.12845,10,0.05
0.388,-0.12748,10,0.05
0.389,-0.12648,10,0.05
0.39,-0.12547,10,0.05
0.391,-0.12442,10,0.05
0.392,-0.12335,10,0.05
0.393,-0.12225,10,0.05
0.394,-0.12113,10,0.05
0.395,-0.11998,10,0.05
0.396,-0.11882,10,0.05
0.397,-0.11762,10,0.05
0.398,-0.11641,10,0.05
0.399,-0.11518,10,0.05
0.4,-0.11392,10,0.05
0.401,-0.11265,10,0.05
0.402,-0.11135,10,0.05
0.403,-0.11004,10,0.05
0.404,-0.10871,10,0.05
0.405,-0.10736,10,0.05
0.406,-0.10599,10,0.05
0.407,-0.1046,10,0.05
0.408,-0.10319,10,0.05
0.409,-0.10177,10,0.05
0.41,-0.10032,10,0.05
0.411,-0.098861,10,0.05
0.412,-0.097377,10,0.05
0.413,-0.095874,10,0.05
0.414,-0.094351,10,0.05
0.415,-0.092807,10,0.05
0.416,-0.091244,10,0.05
0.417,-0.089661,10,0.05
0.418,-0.088058,10,0.05
0.419,-0.086437,10,0.05
0.42,-0.084796,10,0.05
0.421,-0.083137,10,0.05
0.422,-0.08146,10,0.05
0.423,-0.079767,10,0.05
0.424,-0.078057,10,0.05
0.425,-0.076331,10,0.05
0.426,-0.07459,10,0.05
0.427,-0.072836,10,0.05
0.428,-0.071067,10,0.05
0.429,-0.069285,10,0.05
0.43,-0.06749,10,0.05
0.431,-0.065683,10,0.05
0.432,-0.063864,10,0.05
0.433,-0.062033,10,0.05
0.434,-0.06019,10,0.05
0.435,-0.058335,10,0.05
0.436,-0.056468,10,0.05
0.437,-0.05459,10,0.05
0.438,-0.052699,10,0.05
0.439,-0.050797,10,0.05
0.44,-0.048882,10,0.05
0.441,-0.046955,10,0.05
0.442,-0.045016,10,0.05
0.443,-0.043065,10,0.05
0.444,-0.041103,10,0.05
0.445,-0.039129,10,0.05
0.446,-0.037143,10,0.05
0.447,-0.035147,10,0.05
0.448,-0.03314,10,0.05
0.449,-0.031124,10,0.05
0.45,-0.029099,10,0.05
0.451,-0.027065,10,0.05
0.452,-0.025023,10,0.05
0.453,-0.022974,10,0.05
0.454,-0.020918,10,0.05
0.455,-0.018856,10,0.05
0.456,-0.016788,10,0.05
0.457,-0.014715,10,0.05
0.458,-0.012638,10,0.05
0.459,-0.010556,10,0.05
0.46,-0.00847,10,0.05
0.461,-0.00638,10,0.05
0.462,-0.004286,10,0.05
0.463,-0.002189,10,0.05
0.464,-8.8e-05,10,0.05
0.465,0.002017,10,0.05
0.466,0.004125,10,0.05
0.467,0.006237,10,0.05
0.468,0.008353,10,0.05
0.469,0.010471,10,0.05
0.47,0.012593,10,0.05
0.471,0.014718,10,0.05
0.472,0.016846,10,0.05
0.473,0.018977,10,0.05
0.474,0.021109,10,0.05
0.475,0.023243,10,0.05
0.476,0.025379,10,0.05
0.477,0.027515,10,0.05
0.478,0.029651,10,0.05
0.479,0.031787,10,0.05
0.48,0.033922,10,0.05
0.481,0.036055,10,0.05
0.482,0.038186,10,0.05
0.483,0.040315,10,0.05
0.484,0.042441,10,0.05
0.485,0.044563,10,0.05
0.486,0.046682,10,0.05
0.487,0.048796,10,0.05
0.488,0.050907,10,0.05
0.489,0.053013,10,0.05
0.49,0.055114,10,0.05
0.491,0.057211,10,0.05
0.492,0.059303,10,0.05
0.493,0.06139,10,0.05
0.494,0.063472,10,0.05
0.495,0.065549,10,0.05
0.496,0.06762,10,0.05
0.497,0.069687,10,0.05
0.498,0.071748,10,0.05
0.499,0.073803,10,0.05
0.5,0.075852,10,0.05
0.501,0.077895,10,0.05
0.502,0.079932,10,0.05
0.503,0.081961,10,0.05
0.504,0.083982,10,0.05
0.505,0.085996,10,0.05
0.506,0.088002,10,0.05
0.507,0.089998,10,0.05
0.508,0.091985,10,0.05
0.509,0.093962,10,0.05
0.51,0.095929,10,0.05
0.511,0.097886,10,0.05
0.512,0.099831,10,0.05
0.513,0.10176,10,0.05
0.514,0.10369,10,0.05
0.515,0.1056,10,0.05
0.516,0.1075,10,0.05
0.517,0.10938,10,0.05
0.518,0.11126,10,0.05
0.519,0.11312,10,0.05
0.52,0.11497,10,0.05
0.521,0.11681,10,0.05
0.522,0.11863,10,0.05
0.523,0.12044,10,0.05
0.524,0.12224,10,0.05
0.525,0.12402,10,0.05
0.526,0.1258,10,0.05
0.527,0.12756,10,0.05
0.528,0.1293,10,0.05
0.529,0.13103,10,0.05
0.53,0.13275,10,0.05
0.531,0.13445,10,0.05
0.532,0.13614,10,0.05
0.533,0.13781,10,0.05
0.534,0.13947,10,0.05
0.535,0.14111,10,0.05
0.536,0.14273,10,0.05
0.537,0.14434,10,0.05
0.538,0.14593,10,0.05
0.539,0.1475,10,0.05
0.54,0.14906,10,0.05
0.541,0.1506,10,0.05
0.542,0.15212,10,0.05
0.543,0.15362,10,0.05
0.544,0.1551,10,0.05
0.545,0.15657,10,0.05
0.546,0.15801,10,0.05
0.547,0.15944,10,0.05
0.548,0.16085,10,0.05
0.549,0.16224,10,0.05
0.55,0.16361,10,0.05
0.551,0.16497,10,0.05
0.552,0.1663,10,0.05
0.553,0.16762,10,0.05
0.554,0.16891,10,0.05
0.555,0.17019,10,0.05
0.556,0.17145,10,0.05
